date,rets,vix,vixann,c,rv,jump
2012-09-07,0.00404176101772124,6.83810846560847e-05,14.38,5.72261387169936e-06,2.03445411103435e-05,1.46219272386442e-05
2012-09-10,-0.00616674434215865,8.76449735449736e-05,16.28,1.46889067926432e-05,1.46889067926432e-05,0.0
2012-09-11,0.00312998047778484,8.90502976190476e-05,16.41,1.64661127643145e-05,1.64661127643145e-05,0.0
2012-09-12,0.00209050568795278,8.25529100529101e-05,15.8,3.34706383138147e-05,3.34706383138147e-05,0.0
2012-09-13,0.0161782196302145,6.52786044973545e-05,14.05,8.55889155535002e-05,8.55889155535002e-05,0.0
2012-09-14,0.0039511152790705,6.96230489417989e-05,14.51,5.33456556289479e-05,5.33456556289479e-05,0.0
2012-09-17,-0.00312952943533587,7.03928902116402e-05,14.59,1.25146654868394e-05,1.25146654868394e-05,0.0
2012-09-18,-0.00128059842668319,6.64921957671958e-05,14.18,1.55979218590149e-05,1.55979218590149e-05,0.0
2012-09-19,0.00118478151903211,6.37084656084656e-05,13.88,1.41979131089629e-05,1.41979131089629e-05,0.0
2012-09-20,-0.000540853260528814,6.54645833333333e-05,14.07,3.88095143675043e-05,3.88095143675043e-05,0.0
2012-09-21,-7.53318883662892e-05,6.46297619047619e-05,13.98,7.98318102114056e-06,7.98318102114056e-06,0.0
2012-09-24,-0.00223514340373128,6.62111441798942e-05,14.15,3.19097166999039e-05,3.19097166999039e-05,0.0
2012-09-25,-0.0105573556542589,7.87317791005291e-05,15.43,3.99459121107229e-05,3.99459121107229e-05,0.0
2012-09-26,-0.00575323944835948,9.34444775132275e-05,16.81,3.86624074325561e-05,3.86624074325561e-05,0.0
2012-09-27,0.00960267336469482,7.28259259259259e-05,14.84,3.13875667384114e-05,3.13875667384114e-05,0.0
2012-09-28,-0.00448782186970848,8.18230489417989e-05,15.73,2.6049950892735e-05,7.35270619285755e-05,4.74771110358405e-05
2012-10-01,0.002648034931984,8.80761904761905e-05,16.32,7.26459020999617e-05,7.26459020999617e-05,0.0
2012-10-02,0.000871899966661619,8.16151124338625e-05,15.71,4.94823763727039e-05,4.94823763727039e-05,0.0
2012-10-03,0.00361786402335209,7.87317791005291e-05,15.43,2.58470664729587e-05,2.58470664729587e-05,0.0
2012-10-04,0.0071487982954377,7.00074404761905e-05,14.55,4.61579139846557e-05,4.61579139846557e-05,0.0
2012-10-05,-0.000321661143027952,6.79063822751323e-05,14.33,3.58039508315372e-05,3.58039508315372e-05,0.0
2012-10-08,-0.00346269043639135,7.55000330687831e-05,15.11,2.86534811508549e-05,2.86534811508549e-05,0.0
2012-10-09,-0.00994016523184317,8.86166997354497e-05,16.37,3.78273119071664e-05,3.78273119071664e-05,0.0
2012-10-10,-0.00620731001735093,8.77526785714286e-05,16.29,2.52906584249731e-05,2.52906584249731e-05,0.0
2012-10-11,0.000195435192916344,8.0373048941799e-05,15.59,5.75233304924101e-05,5.75233304924101e-05,0.0
2012-10-12,-0.00297054488505031,8.61440476190476e-05,16.14,3.64486751746291e-05,3.64486751746291e-05,0.0
2012-10-15,0.00804544343666063,7.71074404761905e-05,15.27,3.10341610819583e-05,3.10341610819583e-05,0.0
2012-10-16,0.0102175290030822,7.66033068783069e-05,15.22,9.13974736814684e-06,3.64965678948467e-05,2.73568205266999e-05
2012-10-17,0.00410861293441687,7.51008267195767e-05,15.07,1.23134298855729e-05,1.23134298855729e-05,0.0
2012-10-18,-0.00244667302725748,7.47026785714286e-05,15.03,4.06742572477885e-05,4.06742572477885e-05,0.0
2012-10-19,-0.0167101271700617,9.62445767195767e-05,17.06,8.05976646602067e-05,8.05976646602067e-05,0.0
2012-10-22,0.000439482255129832,9.13440476190476e-05,16.62,4.59264827605449e-05,4.59264827605449e-05,0.0
2012-10-23,-0.0145492620646683,0.00011725162037037,18.83,9.4311396770848e-05,0.000224537840874086,0.000130226444103238
2012-10-24,-0.00309016284968639,0.00011110744047619,18.33,3.88641496861849e-05,3.88641496861849e-05,0.0
2012-10-25,0.00299108568264635,0.00010857619047619,18.12,3.49997929824085e-05,8.86130043968463e-05,5.36132114144378e-05
2012-10-26,-0.000729226804141565,0.00010489289021164,17.81,6.66157825861609e-05,6.66157825861609e-05,0.0
2012-10-31,0.000155801848691562,0.000114404761904762,18.6,4.81399107166155e-05,4.81399107166155e-05,0.0
2012-11-01,0.0108672607470503,9.21151124338625e-05,16.69,6.13319620905341e-05,6.13319620905341e-05,0.0
2012-11-02,-0.00942370765809225,0.000102317493386243,17.59,4.0116046556163e-05,4.0116046556163e-05,0.0
2012-11-05,0.00216142992753107,0.000112201190476191,18.42,2.98971306018728e-05,2.98971306018728e-05,0.0
2012-11-06,0.007822505758015,0.00010220119047619,17.58,4.24656334302799e-05,4.24656334302799e-05,0.0
2012-11-07,-0.0239904949324182,0.000120385714285714,19.08,0.000272629708412494,0.000272629708412494,0.0
2012-11-08,-0.0122799193944186,0.000113055588624339,18.49,7.62649535409803e-05,7.62649535409803e-05,0.0
2012-11-09,0.001697276062426,0.000114527810846561,18.61,6.90522243483532e-05,6.90522243483532e-05,0.0
2012-11-12,0.000130440454117717,9.20047619047619e-05,16.68,3.83670733771763e-05,3.83670733771763e-05,0.0
2012-11-13,-0.00399338355969097,9.16741071428571e-05,16.65,6.95864464865022e-05,6.95864464865022e-05,0.0
2012-11-14,-0.0139488419257261,0.000106192592592593,17.92,8.46369148196716e-05,8.46369148196716e-05,0.0
2012-11-15,-0.00159479068952852,0.000107023842592593,17.99,0.000127089286463943,0.000127089286463943,0.0
2012-11-16,0.00482823867256941,8.90502976190476e-05,16.41,0.000116798997669503,0.000116798997669503,0.0
2012-11-19,0.0196673697680919,7.68047619047619e-05,15.24,0.000203766563031625,0.000203766563031625,0.0
2012-11-20,0.000663134777607576,7.52005291005291e-05,15.08,6.43755904015009e-05,6.43755904015009e-05,0.0
2012-11-21,0.00231751481998591,7.75119378306879e-05,15.31,9.53504579273248e-06,9.53504579273248e-06,0.0
2012-11-23,0.012942205804868,7.58001322751323e-05,15.14,2.53775538565555e-05,2.53775538565555e-05,0.0
2012-11-26,-0.00203165472093156,7.94477513227513e-05,15.5,1.05198161214652e-05,2.69368550934883e-05,1.64170389720231e-05
2012-11-27,-0.00524022402384854,8.38116402116402e-05,15.92,4.5758166828478e-05,4.5758166828478e-05,0.0
2012-11-28,0.00782525078097936,7.95502976190476e-05,15.51,3.11797351126521e-05,9.58524190743652e-05,6.4672683961713e-05
2012-11-29,0.00426062614599336,7.50011904761905e-05,15.06,9.4898553915561e-05,9.4898553915561e-05,0.0
2012-11-30,0.000162421923079478,8.32860119047619e-05,15.87,1.60048513031148e-05,1.60048513031148e-05,0.0
2012-12-03,-0.00475645352511387,9.15640211640212e-05,16.64,5.73614516709976e-05,5.73614516709976e-05,0.0
2012-12-04,-0.00171133820804923,9.69227513227514e-05,17.12,5.21285445406918e-05,5.21285445406918e-05,0.0
2012-12-05,0.00158362156852601,8.95937830687831e-05,16.46,6.22641322675239e-05,6.22641322675239e-05,0.0
2012-12-06,0.00330119808730507,9.09048941798942e-05,16.58,1.5842843329599e-05,1.5842843329599e-05,0.0
2012-12-07,0.00291665843537954,8.36011904761905e-05,15.9,2.89527895844187e-05,2.89527895844187e-05,0.0
2012-12-10,0.000338430952740542,8.51860119047619e-05,16.05,1.33183653022468e-05,1.33183653022468e-05,0.0
2012-12-11,0.00652758967448202,8.01669642857143e-05,15.57,4.13523987841685e-05,4.13523987841685e-05,0.0
2012-12-12,0.000448129068669023,8.41278108465609e-05,15.95,3.62854055203401e-05,3.62854055203401e-05,0.0
2012-12-13,-0.00634146925043068,9.06857142857143e-05,16.56,4.50828534988165e-05,4.50828534988165e-05,0.0
2012-12-14,-0.00414397899086318,9.55687830687831e-05,17.0,1.64905024198946e-05,1.64905024198946e-05,0.0
2012-12-17,0.0118006671909392,8.82921957671958e-05,16.34,2.19113345542326e-05,6.05900531718753e-05,3.86787186176427e-05
2012-12-18,0.0114211484262653,8.01669642857143e-05,15.57,3.55445830615448e-05,3.55445830615448e-05,0.0
2012-12-19,-0.007618159372241,9.96592592592593e-05,17.36,2.31104163793329e-05,2.31104163793329e-05,0.0
2012-12-20,0.00547318608851769,0.000103250297619048,17.67,1.84645443971346e-05,1.84645443971346e-05,0.0
2012-12-21,-0.00942300210722798,0.000105246560846561,17.84,8.12320111081218e-05,0.000257436155406651,0.000176204144298529
2012-12-24,-0.0024432858581227,0.000114281779100529,18.59,1.16597193303098e-05,1.16597193303098e-05,0.0
2012-12-26,-0.00479890188098016,0.000125486243386243,19.48,2.94012074627207e-05,2.94012074627207e-05,0.0
2012-12-27,-0.00121919865133802,0.00012535744047619,19.47,0.000102489647294077,0.000102489647294077,0.0
2012-12-28,-0.0111115011894783,0.000170700529100529,22.72,0.000107477605743164,0.000107477605743164,0.0
2012-12-31,0.0168001066524783,0.000107381084656085,18.02,0.00014497793389677,0.00014497793389677,0.0
2013-01-02,0.025086044824864,7.12640211640212e-05,14.68,3.63561225274024e-05,0.00030135183662434,0.000264995714096937
2013-01-03,-0.00208776202796852,7.01037037037037e-05,14.56,1.80012937656336e-05,1.80012937656336e-05,0.0
2013-01-04,0.00485331661096645,6.32502976190476e-05,13.83,1.87155610835531e-05,1.87155610835531e-05,0.0
2013-01-07,-0.00312803325714868,6.28849537037037e-05,13.79,2.88267202824573e-05,2.88267202824573e-05,0.0
2013-01-08,-0.00324764591519466,6.13440476190476e-05,13.62,2.24788360961037e-05,2.24788360961037e-05,0.0
2013-01-09,0.00265234874511919,6.30674933862434e-05,13.81,1.93774760106504e-05,1.93774760106504e-05,0.0
2013-01-10,0.00756871679429732,6.01786044973545e-05,13.49,4.13062183637317e-05,4.13062183637317e-05,0.0
2013-01-11,-4.7551601988409e-05,5.90243386243386e-05,13.36,1.16075941460263e-05,1.16075941460263e-05,0.0
2013-01-14,-0.000931108255924328,6.04465608465608e-05,13.52,1.71637225888871e-05,1.71637225888871e-05,0.0
2013-01-15,0.00112809303099667,6.07151124338624e-05,13.55,1.67339220712137e-05,3.42280836363596e-05,1.74941615651459e-05
2013-01-16,0.000196945979712997,5.95556878306878e-05,13.42,1.35754069717297e-05,1.35754069717297e-05,0.0
2013-01-17,0.00562710342230679,6.08944775132275e-05,13.57,2.26675198730667e-05,2.26675198730667e-05,0.0
2013-01-18,0.00339746595659101,5.13398148148148e-05,12.46,1.06632643135356e-05,1.06632643135356e-05,0.0
2013-01-22,0.00441827922681335,5.10928902116402e-05,12.43,1.73723840537162e-05,1.73723840537162e-05,0.0
2013-01-23,0.00150634198338337,5.13398148148148e-05,12.46,1.12663962287964e-05,1.12663962287964e-05,0.0
2013-01-24,6.68979104429938e-06,5.32526785714286e-05,12.69,2.21064459127451e-05,2.21064459127451e-05,0.0
2013-01-25,0.00543069872087225,5.49444775132275e-05,12.89,4.08912522091221e-05,4.08912522091221e-05,0.0
2013-01-28,-0.00185139606816612,6.08944775132275e-05,13.57,1.50646129445963e-05,1.50646129445963e-05,0.0
2013-01-29,0.00509306225218029,5.85833664021164e-05,13.31,5.15300836026607e-06,1.19852444442989e-05,6.83223608403284e-06
2013-01-30,-0.00390724133204866,6.78116402116402e-05,14.32,1.45478679871578e-05,1.45478679871578e-05,0.0
2013-01-31,-0.00256660818813046,6.74333333333333e-05,14.28,1.3772730817934e-05,1.3772730817934e-05,0.0
2013-02-01,0.0100024744041776,5.50297619047619e-05,12.9,4.15066459744909e-05,4.15066459744909e-05,0.0
2013-02-04,-0.011605777551405,7.11669642857143e-05,14.67,5.69893122747688e-05,5.69893122747688e-05,0.0
2013-02-05,0.0103625802585761,6.22481481481482e-05,13.72,4.27108603964091e-05,4.27108603964091e-05,0.0
2013-02-06,0.000549048935374555,5.94669642857143e-05,13.41,2.13073067127366e-05,2.13073067127366e-05,0.0
2013-02-07,-0.0018070439898462,6.02678571428572e-05,13.5,3.70603725391607e-05,3.70603725391607e-05,0.0
2013-02-08,0.00564196890558533,5.60583333333333e-05,13.02,9.70491684663016e-06,3.07804716140833e-05,2.10755547674531e-05
2013-02-11,-0.000606272300724343,5.53715608465608e-05,12.94,8.50700577518887e-06,8.50700577518887e-06,0.0
2013-02-12,0.00159397222562213,5.28338624338624e-05,12.64,5.64926772056428e-06,5.64926772056428e-06,0.0
2013-02-13,0.000592152029303837,5.5714417989418e-05,12.98,1.45727528280281e-05,1.45727528280281e-05,0.0
2013-02-14,0.000690401150476242,5.30011904761905e-05,12.66,1.67582226721796e-05,1.67582226721796e-05,0.0
2013-02-15,-0.00104565028911473,5.13398148148148e-05,12.46,2.07136547481448e-05,2.07136547481448e-05,0.0
2013-02-19,0.00730975841698031,5.01111441798942e-05,12.31,1.33550109324931e-05,1.33550109324931e-05,0.0
2013-02-20,-0.0124817174082592,7.12640211640212e-05,14.68,2.94038821501736e-05,2.94038821501736e-05,0.0
2013-02-21,-0.00632306701015234,7.66033068783069e-05,15.22,5.11928510544705e-05,5.11928510544705e-05,0.0
2013-02-22,0.00873425874497273,6.63984457671958e-05,14.17,3.25572898423211e-05,3.25572898423211e-05,0.0
2013-02-25,-0.0184792752843333,0.000119252678571429,18.99,0.000119603743307762,0.000119603743307762,0.0
2013-02-26,0.00609089959596432,9.41127314814815e-05,16.87,7.1675808216852e-05,7.1675808216852e-05,0.0
2013-02-27,0.012645666418416,7.17502976190476e-05,14.73,2.42142760736027e-05,2.42142760736027e-05,0.0
2013-02-28,-0.000864495363458183,7.95502976190476e-05,15.51,4.33760378799256e-05,4.33760378799256e-05,0.0
2013-03-01,0.00232122707163331,7.80190476190476e-05,15.36,8.56955954984677e-05,8.56955954984677e-05,0.0
2013-03-04,0.00460012640074083,6.49074404761905e-05,14.01,3.89569284446161e-05,3.89569284446161e-05,0.0
2013-03-05,0.00952049448953651,6.0089417989418e-05,13.48,1.831481209354e-05,5.01652642953259e-05,3.18504522017859e-05
2013-03-06,0.00108397576536894,6.05360119047619e-05,13.53,1.84903576314449e-05,1.84903576314449e-05,0.0
2013-03-07,0.00181481195214933,5.64033068783069e-05,13.06,1.13492872793139e-05,1.13492872793139e-05,0.0
2013-03-08,0.00447110041091999,5.24166997354497e-05,12.59,1.78131837781477e-05,1.78131837781477e-05,0.0
2013-03-11,0.00324387231739485,4.41910052910053e-05,11.56,1.09287739895422e-05,1.09287739895422e-05,0.0
2013-03-12,-0.00240615164178882,4.97860119047619e-05,12.27,1.95378706051065e-05,1.95378706051065e-05,0.0
2013-03-13,0.00131316401232563,4.62793981481482e-05,11.83,6.85820003795156e-06,6.85820003795156e-06,0.0
2013-03-14,0.00558737721730253,4.22255291005291e-05,11.3,2.60238816597191e-05,2.60238816597191e-05,0.0
2013-03-15,-0.0016197549581096,4.22255291005291e-05,11.3,1.59040711236343e-05,5.33388341396293e-05,3.7434763015995e-05
2013-03-18,-0.00552558589136914,5.90243386243386e-05,13.36,8.14426446530728e-05,8.14426446530728e-05,0.0
2013-03-19,-0.00242546338152,6.84762235449736e-05,14.39,6.81193617437349e-05,6.81193617437349e-05,0.0
2013-03-20,0.00667516680155245,5.30849537037037e-05,12.67,3.48004735183679e-05,7.10317707575837e-05,3.62312972392158e-05
2013-03-21,-0.00831698040440077,6.47222552910053e-05,13.99,3.54325455970602e-05,3.54325455970602e-05,0.0
2013-03-22,0.00714866598212655,6.08944775132275e-05,13.57,2.51986711614973e-05,2.51986711614973e-05,0.0
2013-03-25,-0.00334558213091786,6.24297619047619e-05,13.74,7.15136924507776e-05,7.15136924507776e-05,0.0
2013-03-26,0.00775491294353861,5.39262235449736e-05,12.77,4.46580793661858e-05,4.46580793661858e-05,0.0
2013-03-27,-0.000588494941215648,5.71833664021164e-05,13.15,1.32915673720515e-05,4.3898670031788e-05,3.06071026597364e-05
2013-03-28,0.00404848511481558,5.33366402116402e-05,12.7,1.1242173284384e-05,1.1242173284384e-05,0.0
2013-04-01,-0.0044836823364221,6.09842592592593e-05,13.58,3.0838914824192e-05,3.0838914824192e-05,0.0
2013-04-02,0.00515896202979423,5.40107142857143e-05,12.78,4.00700868930616e-05,4.00700868930616e-05,0.0
2013-04-03,-0.0106020955062015,6.67738425925926e-05,14.21,2.47908018833644e-05,2.47908018833644e-05,0.0
2013-04-04,0.0040402538202902,6.38002976190476e-05,13.89,4.12291029986338e-05,4.12291029986338e-05,0.0
2013-04-05,-0.0043041765503969,6.40761904761905e-05,13.92,4.56236240162249e-05,0.000149764665570224,0.000104141041553999
2013-04-08,0.00628301198903272,5.75317791005291e-05,13.19,1.26227519572204e-05,1.26227519572204e-05,0.0
2013-04-09,0.00353804078259497,5.45190476190476e-05,12.84,1.8314407231223e-05,1.8314407231223e-05,0.0
2013-04-10,0.0121154462924336,5.05190476190476e-05,12.36,3.1903755870928e-05,3.1903755870928e-05,0.0
2013-04-11,0.00354594694266536,4.95428571428572e-05,12.24,2.06151181128639e-05,2.06151181128639e-05,0.0
2013-04-12,-0.00284078601713528,4.80964285714286e-05,12.06,2.85195156316248e-05,2.85195156316248e-05,0.0
2013-04-15,-0.023234130479997,9.86286044973545e-05,17.27,9.1851381296014e-05,9.1851381296014e-05,0.0
2013-04-16,0.0142058655033232,6.44449735449736e-05,13.96,6.72064772859882e-05,6.72064772859882e-05,0.0
2013-04-17,-0.0144313540897242,9.0138921957672e-05,16.51,0.00014993290884546,0.00014993290884546,0.0
2013-04-18,-0.00672354017526223,0.000101968783068783,17.56,5.27387333369755e-05,5.27387333369755e-05,0.0
2013-04-19,0.00880897954901633,7.41074404761905e-05,14.97,2.37461797069287e-05,2.37461797069287e-05,0.0
2013-04-22,0.00465079821542739,6.84762235449736e-05,14.39,2.59951362298984e-05,2.59951362298984e-05,0.0
2013-04-23,0.0103652942488984,6.0089417989418e-05,13.48,1.93890268395115e-05,6.71691677870995e-05,4.77801409475881e-05
2013-04-24,6.33398467809467e-06,6.12540013227513e-05,13.61,2.13203664480523e-05,2.13203664480523e-05,0.0
2013-04-25,0.00402661774474567,6.13440476190476e-05,13.62,2.24822202487099e-05,2.24822202487099e-05,0.0
2013-04-26,-0.00184378406719791,6.12540013227513e-05,13.61,3.97787932710539e-05,3.97787932710539e-05,0.0
2013-04-29,0.00716031838936621,6.21574404761905e-05,13.71,1.69737675969248e-05,1.69737675969248e-05,0.0
2013-04-30,0.00248184184699557,6.04465608465608e-05,13.52,2.01645425842394e-05,2.01645425842394e-05,0.0
2013-05-01,-0.00935147541880508,6.943125e-05,14.49,3.70597495474785e-05,3.70597495474785e-05,0.0
2013-05-02,0.00936399435369413,6.10741071428571e-05,13.59,3.29505406313729e-05,3.29505406313729e-05,0.0
2013-05-03,0.0104795153331448,5.46040013227513e-05,12.85,2.54104745055257e-05,0.000146775849262536,0.00012136537475701
2013-05-06,0.00190598834897921,5.30011904761905e-05,12.66,7.13377944622823e-06,7.13377944622823e-06,0.0
2013-05-07,0.0052166631841069,5.44341600529101e-05,12.83,2.2580070511037e-05,2.2580070511037e-05,0.0
2013-05-08,0.00413055073028809,5.30011904761905e-05,12.66,1.05560344713615e-05,1.05560344713615e-05,0.0
2013-05-09,-0.00369398093213913,5.70095568783069e-05,13.13,3.9319145412227e-05,3.9319145412227e-05,0.0
2013-05-10,0.00431240067515143,5.24166997354497e-05,12.59,2.36983472871846e-05,2.36983472871846e-05,0.0
2013-05-13,4.28466060963432e-05,5.20841600529101e-05,12.55,2.75902179768781e-05,2.75902179768781e-05,0.0
2013-05-14,0.0100910996345571,5.39262235449736e-05,12.77,2.7996359999348e-05,2.7996359999348e-05,0.0
2013-05-15,0.00510106511781618,5.42645833333333e-05,12.81,2.93920189163564e-05,2.93920189163564e-05,0.0
2013-05-16,-0.00502229657308491,5.64897156084656e-05,13.07,1.31159280008345e-05,1.31159280008345e-05,0.0
2013-05-17,0.0102474118055935,5.12574404761905e-05,12.45,2.56325642715496e-05,2.56325642715496e-05,0.0
2013-05-20,-0.000707909417161647,5.60583333333333e-05,13.02,1.59566700413818e-05,1.59566700413818e-05,0.0
2013-05-21,0.00172090764862184,5.91127314814815e-05,13.37,2.15359732467739e-05,2.15359732467739e-05,0.0
2013-05-22,-0.00830803904001975,6.31588624338624e-05,13.82,0.000163649391323625,0.000163649391323625,0.0
2013-05-23,-0.00292813576991822,6.54645833333333e-05,14.07,0.000166594885839288,0.000166594885839288,0.0
2013-05-24,-0.000551496782267705,6.47222552910053e-05,13.99,5.49616746675356e-05,5.49616746675356e-05,0.0
2013-05-28,0.00632091201300719,6.93354497354498e-05,14.48,0.000113682774461407,0.000113682774461407,0.0
2013-05-29,-0.00707289206032874,7.27278108465608e-05,14.83,0.000120835998345041,0.000120835998345041,0.0
2013-05-30,0.00366359556789573,6.98151124338624e-05,14.53,3.60887507996051e-05,3.60887507996051e-05,0.0
2013-05-31,-0.0144105502736507,8.78604497354497e-05,16.3,9.36218962470751e-05,9.36218962470751e-05,0.0
2013-06-03,0.0059184070822182,8.76449735449736e-05,16.28,5.86306566928283e-05,5.86306566928283e-05,0.0
2013-06-04,-0.00552602420960066,8.75373346560846e-05,16.27,3.54477789007771e-05,8.22238940614055e-05,4.67761151606284e-05
2013-06-05,-0.0138755667252471,0.000101273148148148,17.5,8.45947883883759e-05,8.45947883883759e-05,0.0
2013-06-06,0.00845443320669695,9.14540013227513e-05,16.63,0.000102997921302255,0.000102997921302255,0.0
2013-06-07,0.0127499476676596,7.58001322751323e-05,15.14,5.4762747292355e-05,5.4762747292355e-05,0.0
2013-06-10,-0.000346906299219815,7.88338624338624e-05,15.44,2.29512286620608e-05,2.29512286620608e-05,0.0
2013-06-11,-0.010205231520757,9.63574404761905e-05,17.07,7.33264772664196e-05,0.000151147802678401,7.78213254119813e-05
2013-06-12,-0.00840478601758421,0.000114281779100529,18.59,6.43891675913527e-05,6.43891675913527e-05,0.0
2013-06-13,0.0146760901614549,8.90502976190476e-05,16.41,3.96094717477442e-05,3.96094717477442e-05,0.0
2013-06-14,-0.00590239800785218,9.72627314814815e-05,17.15,5.50074760525665e-05,5.50074760525665e-05,0.0
2013-06-17,0.00753883972371817,9.33333333333333e-05,16.8,5.19902086051935e-05,0.000144328684219796,9.23384756146024e-05
2013-06-18,0.0077609517888806,9.12341600529101e-05,16.61,1.95958492780551e-05,1.95958492780551e-05,0.0
2013-06-19,-0.013948298829171,9.15640211640212e-05,16.64,0.00011261154264781,0.00011261154264781,0.0
2013-06-20,-0.0253283545257446,0.000138836011904762,20.49,0.000183505734980852,0.000183505734980852,0.0
2013-06-21,0.0026661484311964,0.000118125,18.9,9.90758430300199e-05,9.90758430300199e-05,0.0
2013-06-24,-0.0122193135029734,0.00013373416005291,20.11,0.000120891384245607,0.000282995705876251,0.000162104321630644
2013-06-25,0.00945241638299889,0.000112811144179894,18.47,4.66266949279463e-05,0.000124955429792267,7.83287348643206e-05
2013-06-26,0.00954480202365016,9.79444775132275e-05,17.21,9.80544630450705e-05,9.80544630450705e-05,0.0
2013-06-27,0.0061807276592704,9.40011904761905e-05,16.86,3.82674983227532e-05,7.98214140530554e-05,4.15539157303022e-05
2013-06-28,-0.00429883748729547,9.40011904761905e-05,16.86,7.83959424418653e-05,7.83959424418653e-05,0.0
2013-07-01,0.00538924203625458,8.86166997354497e-05,16.37,4.86620209014767e-05,0.000105509973585423,5.68479526839463e-05
2013-07-02,-0.000545053651726933,8.93761904761905e-05,16.44,4.24058158701754e-05,4.24058158701754e-05,0.0
2013-07-03,0.000823659509824173,8.67857142857143e-05,16.2,9.46764755342046e-06,2.07249849689337e-05,1.12573374155132e-05
2013-07-05,0.0101500578853842,7.33174933862434e-05,14.89,5.661373774234e-05,5.661373774234e-05,0.0
2013-07-08,0.00523783800211821,7.22382275132275e-05,14.78,2.28494180919479e-05,4.83476916186302e-05,2.54982735266822e-05
2013-07-09,0.00720367062932199,6.80960648148148e-05,14.35,4.65200635131208e-05,4.65200635131208e-05,0.0
2013-07-10,0.000181546412839013,6.67738425925926e-05,14.21,2.79252684592203e-05,2.79252684592203e-05,0.0
2013-07-11,0.0134631981504568,6.49074404761905e-05,14.01,2.34325218315148e-05,0.00018668600380132,0.000163253481969805
2013-07-12,0.00308177675422621,6.33417989417989e-05,13.84,9.86571536323884e-06,5.45864367935354e-05,4.47207214302965e-05
2013-07-15,0.00137390027826732,6.28849537037037e-05,13.79,3.86778768295308e-06,3.86778768295308e-06,0.0
2013-07-16,-0.00371566124354842,6.8762037037037e-05,14.42,1.74469641585063e-05,1.74469641585063e-05,0.0
2013-07-17,0.00277019214020201,6.27937830687831e-05,13.78,2.45216296284437e-05,2.45216296284437e-05,0.0
2013-07-18,0.00502036493635982,6.27026785714286e-05,13.77,2.61844853862875e-05,2.61844853862875e-05,0.0
2013-07-19,0.00160877288901686,5.20011904761905e-05,12.54,6.95536548070536e-06,6.95536548070536e-06,0.0
2013-07-22,0.00203092506385109,4.99484457671958e-05,12.29,7.72671431738974e-06,7.72671431738974e-06,0.0
2013-07-23,-0.00185364524492112,5.30011904761905e-05,12.66,1.03080871314964e-05,1.03080871314964e-05,0.0
2013-07-24,-0.00381845931989338,5.74445767195767e-05,13.18,2.4754484145227e-05,2.4754484145227e-05,0.0
2013-07-25,0.00255317523083753,5.56286044973545e-05,12.97,2.40299420504205e-05,2.40299420504205e-05,0.0
2013-07-26,0.000827937005808973,5.35047619047619e-05,12.72,4.55003087950915e-05,4.55003087950915e-05,0.0
2013-07-29,-0.00374299366806984,5.92897156084656e-05,13.39,1.64384283476731e-05,1.64384283476731e-05,0.0
2013-07-30,0.000373744179429053,5.92897156084656e-05,13.39,2.38967087325237e-05,2.38967087325237e-05,0.0
2013-07-31,-0.000136430099064184,5.98222552910053e-05,13.45,3.95289974094947e-05,3.95289974094947e-05,0.0
2013-08-01,0.0124625795048718,5.53715608465608e-05,12.94,2.20672252123896e-05,6.55160035652886e-05,4.34487783528991e-05
2013-08-02,0.00163908552329192,4.74604497354497e-05,11.98,1.83273331418698e-05,1.83273331418698e-05,0.0
2013-08-05,-0.00148091375427943,4.6357671957672e-05,11.84,6.02094711661472e-06,2.02854381657796e-05,1.42644910491649e-05
2013-08-06,-0.00573946137317205,5.35047619047619e-05,12.72,2.21401745703248e-05,2.21401745703248e-05,0.0
2013-08-07,-0.00381314875241731,5.5714417989418e-05,12.98,2.95911554374206e-05,2.95911554374206e-05,0.0
2013-08-08,0.00387795279385583,5.3588921957672e-05,12.73,4.01064415645178e-05,4.01064415645178e-05,0.0
2013-08-09,-0.00357638552876629,5.94669642857143e-05,13.41,2.30955121154174e-05,2.30955121154174e-05,0.0
2013-08-12,-0.00115354253834488,5.42645833333333e-05,12.81,1.51193188680956e-05,1.51193188680956e-05,0.0
2013-08-13,0.00277217249139561,5.01111441798942e-05,12.31,2.59266933367846e-05,2.59266933367846e-05,0.0
2013-08-14,-0.00519005174427564,5.62306878306878e-05,13.04,1.96098066052145e-05,1.96098066052145e-05,0.0
2013-08-15,-0.0143845239262604,7.17502976190476e-05,14.73,0.000163620754803064,0.000163620754803064,0.0
2013-08-16,-0.00331007341400736,6.82860119047619e-05,14.37,2.97660627693398e-05,7.80770702288471e-05,4.83110074595073e-05
2013-08-19,-0.0059178400932659,7.54001322751323e-05,15.1,1.83573214452545e-05,1.83573214452545e-05,0.0
2013-08-20,0.00381396347009185,7.35145833333334e-05,14.91,1.59770947794314e-05,1.59770947794314e-05,0.0
2013-08-21,-0.00579641396520548,8.40223544973545e-05,15.94,5.24751567293226e-05,5.24751567293226e-05,0.0
2013-08-22,0.00858249504071458,7.20428571428572e-05,14.76,5.95337539351331e-05,5.95337539351331e-05,0.0
2013-08-23,0.00393921833541321,6.46297619047619e-05,13.98,1.025464831639e-05,1.025464831639e-05,0.0
2013-08-26,-0.00404785691307904,7.43055886243386e-05,14.99,2.56668543619702e-05,2.56668543619702e-05,0.0
